StockA_Price,StockA_Ask,StockA_Bid,StockB_Price,StockB_Ask,StockB_Bid,StockC_Price,StockC_Ask,StockC_Bid,StockD_Price,StockD_Ask,StockD_Bid,StockE_Price,StockE_Ask,StockE_Bid
203.57075404435378,205.57075404435378,201.57075404435378,193.97633103181,196.97633103181,190.97633103181,118.54589594657016,120.54589594657016,116.54589594657016,168.2025861626986,170.2025861626986,166.2025861626986,236.77864603814527,239.77864603814527,233.77864603814527
204.21861935235566,205.21861935235566,203.21861935235566,193.37759443265853,194.37759443265853,192.37759443265853,117.03711097001295,120.03711097001295,114.03711097001295,165.91227776172607,167.91227776172607,163.91227776172607,238.10429955907625,239.10429955907625,237.10429955907625
206.42373066840153,207.42373066840153,205.42373066840153,190.9833043793534,191.9833043793534,189.9833043793534,117.63723393090297,120.63723393090297,114.63723393090297,164.8999118602947,167.8999118602947,161.8999118602947,234.61063415027309,235.61063415027309,233.61063415027309
207.5006291612303,209.5006291612303,205.5006291612303,194.9239787607403,197.9239787607403,191.9239787607403,121.19429279750784,124.19429279750784,118.19429279750784,167.81972859537856,169.81972859537856,165.81972859537856,236.28130072749545,237.28130072749545,235.28130072749545
210.25197595913406,211.25197595913406,209.25197595913406,191.01016584151975,193.01016584151975,189.01016584151975,118.41656616703514,121.41656616703514,115.41656616703514,173.03600482765967,174.03600482765967,172.03600482765967,231.36974716625525,234.36974716625525,228.36974716625525
210.40482853487904,212.40482853487904,208.40482853487904,186.93527519258956,188.93527519258956,184.93527519258956,122.04709521885374,123.04709521885374,121.04709521885374,173.19975912017009,174.19975912017009,172.19975912017009,225.30799719352567,227.30799719352567,223.30799719352567
212.35412703129307,214.35412703129307,210.35412703129307,180.39788532799832,183.39788532799832,177.39788532799832,121.76479010655676,123.76479010655676,119.76479010655676,172.20365199851514,175.20365199851514,169.20365199851514,218.87778774291502,221.87778774291502,215.87778774291502
212.1755176171021,215.1755176171021,209.1755176171021,179.32905109335798,180.32905109335798,178.32905109335798,121.90734610204738,123.90734610204738,119.90734610204738,171.83611647500365,172.83611647500365,170.83611647500365,219.28710350076523,220.28710350076523,218.28710350076523
212.4417255426108,213.4417255426108,211.4417255426108,172.12890679899536,173.12890679899536,171.12890679899536,119.94464571334423,122.94464571334423,116.94464571334423,170.15641395856858,173.15641395856858,167.15641395856858,211.8299661606809,212.8299661606809,210.8299661606809
211.93159315390932,212.93159315390932,210.93159315390932,170.5549699689151,171.5549699689151,169.5549699689151,123.87514061260732,125.87514061260732,121.87514061260732,170.2598366555274,173.2598366555274,167.2598366555274,209.48943658402206,212.48943658402206,206.48943658402206
210.44718465970917,211.44718465970917,209.44718465970917,170.58566143000508,172.58566143000508,168.58566143000508,120.88978319511286,121.88978319511286,119.88978319511286,170.81937315002605,171.81937315002605,169.81937315002605,208.51451570089648,211.51451570089648,205.51451570089648
211.2390556790749,212.2390556790749,210.2390556790749,171.0924157340724,173.0924157340724,169.0924157340724,116.82432157148851,118.82432157148851,114.82432157148851,172.8451987911421,173.8451987911421,171.8451987911421,208.45964958435457,209.45964958435457,207.45964958435457
208.11636216466613,209.11636216466613,207.11636216466613,170.77764029830945,171.77764029830945,169.77764029830945,122.38965472493653,125.38965472493653,119.38965472493653,170.40667389589476,172.40667389589476,168.40667389589476,211.35513574986777,213.35513574986777,209.35513574986777
207.4523288907526,209.4523288907526,205.4523288907526,167.4413923294151,169.4413923294151,165.4413923294151,115.41352198095444,118.41352198095444,112.41352198095444,170.84350446996902,172.84350446996902,168.84350446996902,206.68932296556662,208.68932296556662,204.68932296556662
205.10763388437553,206.10763388437553,204.10763388437553,173.23231175436584,176.23231175436584,170.23231175436584,119.88493206590562,121.88493206590562,117.88493206590562,172.24193688612385,174.24193688612385,170.24193688612385,209.95673951813774,212.95673951813774,206.95673951813774
205.2008234338529,207.2008234338529,203.2008234338529,170.98571220142793,173.98571220142793,167.98571220142793,118.37348236906426,119.37348236906426,117.37348236906426,171.60284654178776,174.60284654178776,168.60284654178776,207.30087561082692,209.30087561082692,205.30087561082692
203.45739318016194,204.45739318016194,202.45739318016194,169.5466942936338,170.5466942936338,168.5466942936338,114.62680979262807,117.62680979262807,111.62680979262807,171.69828653015676,172.69828653015676,170.69828653015676,206.6884775441201,209.6884775441201,203.6884775441201
205.23838411748,206.23838411748,204.23838411748,172.00859010956574,174.00859010956574,170.00859010956574,121.49921219608625,124.49921219608625,118.49921219608625,172.5078378442416,175.5078378442416,169.5078378442416,204.61273980469957,206.61273980469957,202.61273980469957
204.57323819097863,207.57323819097863,201.57323819097863,169.8907462975807,172.8907462975807,166.8907462975807,114.84281447743247,117.84281447743247,111.84281447743247,172.6741623709837,175.6741623709837,169.6741623709837,204.15615628721142,205.15615628721142,203.15615628721142
207.99747027390592,209.99747027390592,205.99747027390592,165.85474940891788,168.85474940891788,162.85474940891788,120.9579037246955,123.9579037246955,117.9579037246955,174.94472780676367,176.94472780676367,172.94472780676367,198.1995870290682,201.1995870290682,195.1995870290682
205.8899152160561,207.8899152160561,203.8899152160561,171.38270155023235,174.38270155023235,168.38270155023235,116.37842727876912,118.37842727876912,114.37842727876912,175.82714801786653,177.82714801786653,173.82714801786653,202.07540036410782,203.07540036410782,201.07540036410782
208.78119728590534,209.78119728590534,207.78119728590534,172.57769843001756,173.57769843001756,171.57769843001756,119.12079101735247,121.12079101735247,117.12079101735247,175.31571064566137,177.31571064566137,173.31571064566137,201.30304788519274,203.30304788519274,199.30304788519274
209.77879894934804,212.77879894934804,206.77879894934804,170.29474069427354,173.29474069427354,167.29474069427354,120.81356905947261,123.81356905947261,117.81356905947261,175.57589656381143,178.57589656381143,172.57589656381143,200.15373858714577,203.15373858714577,197.15373858714577
207.9538679075795,209.9538679075795,205.9538679075795,172.52694675405183,175.52694675405183,169.52694675405183,117.26414948776277,119.26414948776277,115.26414948776277,171.5402454437756,172.5402454437756,170.5402454437756,204.3211576518827,206.3211576518827,202.3211576518827
208.69825224611486,211.69825224611486,205.69825224611486,171.97691831540445,172.97691831540445,170.97691831540445,117.25691517248357,118.25691517248357,116.25691517248357,174.42540557225456,175.42540557225456,173.42540557225456,205.5894621547426,207.5894621547426,203.5894621547426
212.13442650985638,213.13442650985638,211.13442650985638,170.77491793441197,172.77491793441197,168.77491793441197,120.26073816174411,122.26073816174411,118.26073816174411,171.52771811542263,172.52771811542263,170.52771811542263,205.9467223546623,207.9467223546623,203.9467223546623
212.94862663507993,213.94862663507993,211.94862663507993,172.03643235567063,174.03643235567063,170.03643235567063,120.82645480966747,122.82645480966747,118.82645480966747,172.44749977623275,173.44749977623275,171.44749977623275,205.48309609925704,206.48309609925704,204.48309609925704
213.81418671553945,215.81418671553945,211.81418671553945,174.83187302084056,177.83187302084056,171.83187302084056,124.20724182843341,127.20724182843341,121.20724182843341,175.12145519569742,178.12145519569742,172.12145519569742,208.3744014630973,211.3744014630973,205.3744014630973
212.76897493789625,215.76897493789625,209.76897493789625,173.41659098541737,175.41659098541737,171.41659098541737,119.56344916400944,122.56344916400944,116.56344916400944,175.37128743692983,176.37128743692983,174.37128743692983,203.9996490756989,206.9996490756989,200.9996490756989
212.0234786276712,215.0234786276712,209.0234786276712,167.7859071688285,169.7859071688285,165.7859071688285,121.8750203287044,122.8750203287044,120.8750203287044,171.55887216856394,174.55887216856394,168.55887216856394,197.8367615242716,199.8367615242716,195.8367615242716
208.38534758174836,210.38534758174836,206.38534758174836,171.1184419355565,173.1184419355565,169.1184419355565,121.17705447197247,124.17705447197247,118.17705447197247,169.83039060968304,170.83039060968304,168.83039060968304,197.38144024194992,198.38144024194992,196.38144024194992
205.56196859643887,208.56196859643887,202.56196859643887,168.97989016517695,171.97989016517695,165.97989016517695,113.79575663076251,114.79575663076251,112.79575663076251,165.98265935289143,167.98265935289143,163.98265935289143,196.06404169246443,197.06404169246443,195.06404169246443
206.64189078463474,209.64189078463474,203.64189078463474,170.04556485092968,171.04556485092968,169.04556485092968,119.75123110290914,122.75123110290914,116.75123110290914,165.99075437481577,167.99075437481577,163.99075437481577,197.02989014209408,200.02989014209408,194.02989014209408
208.03798189340907,211.03798189340907,205.03798189340907,172.65243976051903,173.65243976051903,171.65243976051903,118.34662378206941,121.34662378206941,115.34662378206941,165.3428699200444,168.3428699200444,162.3428699200444,198.29342178463364,200.29342178463364,196.29342178463364
212.09758571832,214.09758571832,210.09758571832,171.88992503454259,173.88992503454259,169.88992503454259,120.31793879734946,123.31793879734946,117.31793879734946,164.984421616013,165.984421616013,163.984421616013,198.60700224703155,201.60700224703155,195.60700224703155
212.86951515315863,213.86951515315863,211.86951515315863,172.76697473018294,174.76697473018294,170.76697473018294,120.0327912565691,121.0327912565691,119.0327912565691,163.59572327259664,165.59572327259664,161.59572327259664,201.25659689917097,203.25659689917097,199.25659689917097
212.62168855528472,215.62168855528472,209.62168855528472,170.5404122218797,171.5404122218797,169.5404122218797,121.87359988845878,123.87359988845878,119.87359988845878,161.03453346042915,164.03453346042915,158.03453346042915,200.6926141777671,201.6926141777671,199.6926141777671
209.89323398518337,210.89323398518337,208.89323398518337,174.08959416760885,175.08959416760885,173.08959416760885,116.7296158907916,117.7296158907916,115.7296158907916,161.9217628707722,164.9217628707722,158.9217628707722,206.2757289286462,208.2757289286462,204.2757289286462
211.55114308044796,213.55114308044796,209.55114308044796,169.952959019885,172.952959019885,166.952959019885,121.11825676392155,122.11825676392155,120.11825676392155,164.62628707539088,166.62628707539088,162.62628707539088,205.8945224287634,207.8945224287634,203.8945224287634
213.47356539844583,215.47356539844583,211.47356539844583,168.58568859383936,171.58568859383936,165.58568859383936,120.81624807412567,123.81624807412567,117.81624807412567,163.90275884224363,165.90275884224363,161.90275884224363,205.57324949920164,208.57324949920164,202.57324949920164
212.28353999491063,215.28353999491063,209.28353999491063,165.82386817195135,168.82386817195135,162.82386817195135,120.98118024469453,123.98118024469453,117.98118024469453,164.40293760143183,167.40293760143183,161.40293760143183,206.39263934324305,207.39263934324305,205.39263934324305
211.925489944904,213.925489944904,209.925489944904,169.0749533316876,171.0749533316876,167.0749533316876,123.14275276732661,125.14275276732661,121.14275276732661,164.8535639887241,165.8535639887241,163.8535639887241,208.0075201258022,210.0075201258022,206.0075201258022
212.73081014290577,215.73081014290577,209.73081014290577,168.40636851052085,171.40636851052085,165.40636851052085,118.93291896041518,119.93291896041518,117.93291896041518,164.99992236150308,167.99992236150308,161.99992236150308,207.88563736535872,210.88563736535872,204.88563736535872
212.250187264411,215.250187264411,209.250187264411,166.29991376932338,167.29991376932338,165.29991376932338,119.97087430488826,121.97087430488826,117.97087430488826,166.9603713222921,167.9603713222921,165.9603713222921,208.194385920244,210.194385920244,206.194385920244
212.3729623569816,215.3729623569816,209.3729623569816,166.32655868635098,168.32655868635098,164.32655868635098,122.37366112148469,124.37366112148469,120.37366112148469,167.82985761536298,170.82985761536298,164.82985761536298,205.98179645064045,208.98179645064045,202.98179645064045
210.26629929133318,213.26629929133318,207.26629929133318,166.20187035364506,168.20187035364506,164.20187035364506,119.02023725492687,122.02023725492687,116.02023725492687,165.8994685730937,166.8994685730937,164.8994685730937,203.27500380569037,205.27500380569037,201.27500380569037
208.52311179921148,211.52311179921148,205.52311179921148,165.65567556733902,166.65567556733902,164.65567556733902,120.69080225457932,121.69080225457932,119.69080225457932,163.97958802380117,166.97958802380117,160.97958802380117,206.0150921792815,209.0150921792815,203.0150921792815
209.6468885776954,211.6468885776954,207.6468885776954,168.8818386495601,170.8818386495601,166.8818386495601,118.94307504822149,121.94307504822149,115.94307504822149,164.65156719812148,167.65156719812148,161.65156719812148,208.51016562659512,210.51016562659512,206.51016562659512
209.79992829955617,212.79992829955617,206.79992829955617,169.9187630707059,172.9187630707059,166.9187630707059,120.06526965498642,122.06526965498642,118.06526965498642,165.92998066950358,168.92998066950358,162.92998066950358,208.61080016071023,210.61080016071023,206.61080016071023
211.8975229908703,212.8975229908703,210.8975229908703,172.87016833239014,174.87016833239014,170.87016833239014,123.98127412143872,124.98127412143872,122.98127412143872,167.0815129927191,169.0815129927191,165.0815129927191,210.10228350513518,212.10228350513518,208.10228350513518
208.30727995325245,209.30727995325245,207.30727995325245,169.07566347241112,172.07566347241112,166.07566347241112,115.96386303349139,116.96386303349139,114.96386303349139,167.71058225668438,169.71058225668438,165.71058225668438,209.6589225286477,211.6589225286477,207.6589225286477
209.67095216754993,210.67095216754993,208.67095216754993,165.62631052899212,166.62631052899212,164.62631052899212,122.76719044765765,123.76719044765765,121.76719044765765,170.16533544314044,172.16533544314044,168.16533544314044,208.91837198533545,211.91837198533545,205.91837198533545
209.6313127828335,210.6313127828335,208.6313127828335,167.70571423332936,168.70571423332936,166.70571423332936,118.67694908639723,120.67694908639723,116.67694908639723,174.32666107337374,176.32666107337374,172.32666107337374,210.2170958694977,213.2170958694977,207.2170958694977
210.25369897241407,212.25369897241407,208.25369897241407,159.63034520110097,160.63034520110097,158.63034520110097,121.97091679919387,124.97091679919387,118.97091679919387,174.10686562138883,177.10686562138883,171.10686562138883,205.50299712789402,206.50299712789402,204.50299712789402
212.68052378596883,214.68052378596883,210.68052378596883,156.7075443753443,158.7075443753443,154.7075443753443,122.30059381081102,124.30059381081102,120.30059381081102,173.87418057715394,176.87418057715394,170.87418057715394,202.94989405141698,203.94989405141698,201.94989405141698
212.209412474749,214.209412474749,210.209412474749,155.91460091495873,158.91460091495873,152.91460091495873,121.07026169525572,124.07026169525572,118.07026169525572,177.27900387929773,180.27900387929773,174.27900387929773,203.39720041903902,205.39720041903902,201.39720041903902
213.66928586099854,215.66928586099854,211.66928586099854,159.59077218356418,162.59077218356418,156.59077218356418,120.84356190398894,123.84356190398894,117.84356190398894,177.27595188707437,179.27595188707437,175.27595188707437,207.9681449479121,208.9681449479121,206.9681449479121
211.9723104246485,214.9723104246485,208.9723104246485,160.81670875724066,162.81670875724066,158.81670875724066,120.71306247240419,123.71306247240419,117.71306247240419,177.44281157742248,179.44281157742248,175.44281157742248,206.30769254763652,208.30769254763652,204.30769254763652
212.99958573404598,214.99958573404598,210.99958573404598,162.5346567471081,165.5346567471081,159.5346567471081,119.95214074804134,121.95214074804134,117.95214074804134,176.1675416431153,177.1675416431153,175.1675416431153,208.95253421734034,211.95253421734034,205.95253421734034
216.09641817360432,218.09641817360432,214.09641817360432,164.42863851818873,165.42863851818873,163.42863851818873,122.83857154870768,125.83857154870768,119.83857154870768,176.379097435632,179.379097435632,173.379097435632,210.1992249446879,212.1992249446879,208.1992249446879
215.17883472094223,217.17883472094223,213.17883472094223,167.01125608726335,168.01125608726335,166.01125608726335,125.2131589254539,126.2131589254539,124.2131589254539,178.4286607502661,180.4286607502661,176.4286607502661,212.26339931656796,213.26339931656796,211.26339931656796
212.36346047017588,214.36346047017588,210.36346047017588,165.13735463967268,168.13735463967268,162.13735463967268,115.75827958159739,118.75827958159739,112.75827958159739,177.66326366484716,179.66326366484716,175.66326366484716,212.11523019451957,213.11523019451957,211.11523019451957
216.29807676386676,217.29807676386676,215.29807676386676,165.92724153512205,166.92724153512205,164.92724153512205,126.47457099821885,127.47457099821885,125.47457099821885,181.14011604809505,183.14011604809505,179.14011604809505,211.16026892134917,214.16026892134917,208.16026892134917
217.36827955194266,219.36827955194266,215.36827955194266,168.9963690534808,171.9963690534808,165.9963690534808,120.2334804883605,121.2334804883605,119.2334804883605,180.65628350070978,182.65628350070978,178.65628350070978,211.9919948372045,213.9919948372045,209.9919948372045
219.52272188758968,221.52272188758968,217.52272188758968,171.6036001567158,172.6036001567158,170.6036001567158,123.3459433702566,126.3459433702566,120.3459433702566,183.17718852361924,184.17718852361924,182.17718852361924,214.42954387259093,216.42954387259093,212.42954387259093
221.04949882478843,222.04949882478843,220.04949882478843,166.5943108168177,169.5943108168177,163.5943108168177,128.29167886378934,130.29167886378934,126.29167886378934,182.11680642904815,184.11680642904815,180.11680642904815,210.23857005565986,211.23857005565986,209.23857005565986
226.7161033991894,227.7161033991894,225.7161033991894,168.19871785460072,169.19871785460072,167.19871785460072,128.70588459198459,131.70588459198459,125.70588459198459,181.35739714700952,183.35739714700952,179.35739714700952,208.13308724907867,209.13308724907867,207.13308724907867
224.23899533038954,226.23899533038954,222.23899533038954,167.01121521099645,169.01121521099645,165.01121521099645,128.68158250384124,131.68158250384124,125.68158250384124,182.28980593936942,183.28980593936942,181.28980593936942,206.20230789264076,208.20230789264076,204.20230789264076
226.6639500829063,229.6639500829063,223.6639500829063,166.8355948123233,168.8355948123233,164.8355948123233,126.7971344039139,128.7971344039139,124.7971344039139,182.90379473786933,184.90379473786933,180.90379473786933,208.96956183186745,211.96956183186745,205.96956183186745
227.87647129422535,228.87647129422535,226.87647129422535,161.76423500642406,164.76423500642406,158.76423500642406,133.9446756381007,135.9446756381007,131.9446756381007,184.35997735098962,185.35997735098962,183.35997735098962,206.24427759600243,208.24427759600243,204.24427759600243
228.80931698906758,231.80931698906758,225.80931698906758,158.53327897117686,159.53327897117686,157.53327897117686,123.58208716354623,125.58208716354623,121.58208716354623,188.58706249843846,191.58706249843846,185.58706249843846,204.7657488600088,206.7657488600088,202.7657488600088
228.4544467497001,229.4544467497001,227.4544467497001,162.17349951912112,164.17349951912112,160.17349951912112,135.26461216189492,138.26461216189492,132.26461216189492,188.2114982872741,191.2114982872741,185.2114982872741,208.06777809352775,210.06777809352775,206.06777809352775
227.79828703163633,229.79828703163633,225.79828703163633,158.78544938132356,159.78544938132356,157.78544938132356,124.6652374500262,126.6652374500262,122.6652374500262,189.98005175672458,191.98005175672458,187.98005175672458,205.07819289882775,206.07819289882775,204.07819289882775
228.32237700840722,229.32237700840722,227.32237700840722,158.46816267556062,159.46816267556062,157.46816267556062,128.13125394154324,130.13125394154324,126.13125394154324,188.47774422959773,191.47774422959773,185.47774422959773,204.83376427935806,205.83376427935806,203.83376427935806
229.667216363347,230.667216363347,228.667216363347,155.9071989203112,156.9071989203112,154.9071989203112,131.60539139885896,133.60539139885896,129.60539139885896,186.08520581790935,189.08520581790935,183.08520581790935,202.31610025461242,203.31610025461242,201.31610025461242
232.14756491663803,234.14756491663803,230.14756491663803,157.67968970877712,159.67968970877712,155.67968970877712,126.25629063642612,127.25629063642612,125.25629063642612,188.2715077529848,189.2715077529848,187.2715077529848,203.81206387988112,206.81206387988112,200.81206387988112
228.83007375546174,230.83007375546174,226.83007375546174,156.4742025012456,159.4742025012456,153.4742025012456,133.91870725027835,134.91870725027835,132.91870725027835,184.63042421930052,187.63042421930052,181.63042421930052,203.5904199394824,204.5904199394824,202.5904199394824
228.69360253918083,231.69360253918083,225.69360253918083,153.59254867381264,154.59254867381264,152.59254867381264,124.09142944588032,126.09142944588032,122.09142944588032,182.44366983379703,185.44366983379703,179.44366983379703,204.07025415179405,205.07025415179405,203.07025415179405
228.84551427181603,229.84551427181603,227.84551427181603,153.77067458119194,155.77067458119194,151.77067458119194,134.81263036892074,136.81263036892074,132.81263036892074,181.1442748971487,182.1442748971487,180.1442748971487,206.11772144230196,209.11772144230196,203.11772144230196
228.90449520225306,230.90449520225306,226.90449520225306,151.36137006599404,153.36137006599404,149.36137006599404,127.72220723580318,130.72220723580318,124.72220723580318,179.23784149561382,180.23784149561382,178.23784149561382,203.63607469071837,205.63607469071837,201.63607469071837
225.62578315048447,226.62578315048447,224.62578315048447,154.7814249186576,155.7814249186576,153.7814249186576,128.50207295656557,130.50207295656557,126.50207295656557,178.9387109144472,179.9387109144472,177.9387109144472,204.36052133859943,207.36052133859943,201.36052133859943
224.08125741383645,226.08125741383645,222.08125741383645,151.91267116639776,153.91267116639776,149.91267116639776,125.898869226954,126.898869226954,124.898869226954,177.97778305142057,179.97778305142057,175.97778305142057,200.22874419784037,201.22874419784037,199.22874419784037
225.95248883383402,228.95248883383402,222.95248883383402,146.80224861957146,148.80224861957146,144.80224861957146,128.71802528513612,129.71802528513612,127.71802528513612,180.68245661321058,181.68245661321058,179.68245661321058,195.25535678773448,197.25535678773448,193.25535678773448
228.60401815549204,230.60401815549204,226.60401815549204,147.3581015928047,150.3581015928047,144.3581015928047,130.34906793406535,132.34906793406535,128.34906793406535,181.280992716318,183.280992716318,179.280992716318,196.75774879424958,197.75774879424958,195.75774879424958
228.96417050470504,231.96417050470504,225.96417050470504,145.8145257316916,146.8145257316916,144.8145257316916,130.31525947632915,132.31525947632915,128.31525947632915,178.58609038537355,179.58609038537355,177.58609038537355,194.64744259228115,196.64744259228115,192.64744259228115
